# mesh name: gammaMesh
# primitive scorer name: edep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
3,28,0,64120288.83419078,239353551891157.9,32
3,29,0,97851163.45647423,378841303948706.8,42
3,30,0,119093179.4929684,432855242109494.6,49
3,31,0,81965269.80015376,278355328580822.7,42
3,32,0,64899535.8757173,235236270884303.6,34
3,33,0,60161896.00361938,190216760419063.8,38
3,34,0,98669419.08973321,353710036244015.4,50
3,35,0,95761647.47298913,361226389287306.8,49
3,36,0,70338716.85201307,230153014485921.6,42
3,37,0,123360952.679796,466296799634805.9,55
3,38,0,91839521.5544658,339337371387654.9,43
3,39,0,93610875.11558698,329812340878143.4,47
3,40,0,98898431.01566379,375306001141057.1,48
3,41,0,131950113.8058957,526850834731308.7,52
3,42,0,135835395.4574886,524193863777243.8,58
3,43,0,74869475.01680176,259608751994896.8,41
3,44,0,81673313.98826562,321588245313432.7,35
3,45,0,111104171.8311172,402758266126013.4,51
3,46,0,123375336.1744131,462240020494472.8,56
3,47,0,78050059.18646842,290271157033469,42
3,48,0,69017878.01903377,250967991683467.2,38
3,49,0,98002383.91903873,384525743831879.6,44
3,50,0,71758558.27628483,265398051996585.8,44
3,51,0,92989259.16594525,345260608989377.1,44
3,52,0,89798518.44891275,314321802361993.5,48
3,53,0,104467957.0399348,402508605305488.9,48
3,54,0,92335069.77929552,307116881669421.6,54
3,55,0,75085405.17897905,281744443736342.9,39
3,56,0,82127480.32413037,294586992037059.6,38
3,57,0,99429406.23158529,370485944910755.9,42
3,58,0,109755166.4935312,392060457584411.2,55
3,59,0,119784150.8312661,449968450924842.8,54
3,60,0,76289633.90687995,283833583723446.8,41
3,61,0,88023132.57268433,328482491907999.5,37
3,62,0,103332618.5545367,405742789018318.6,44
3,63,0,89304187.09754112,312151931028081.2,40
3,64,0,93655660.09549607,358735036793626.9,38
3,65,0,100333159.116662,378234285913003.5,44
3,66,0,147817048.0426371,594356645736049.4,52
3,67,0,84931696.81290112,303108025939602.6,43
3,68,0,116474343.8261575,439867004078436.6,55
3,69,0,103085854.0926811,376379168483846.4,46
3,70,0,119023487.2922842,485651855675653.3,40
3,71,0,74997253.49849135,239809350727717.8,45
3,72,0,94964831.5328676,372781065902250,43
3,73,0,56316200.2323833,175655973736164.2,31
3,74,0,75763240.70278943,320946954355676.1,29
4,0,0,47629710.70539209,156426993995301.8,31
4,1,0,88532819.77539356,331918652429798.6,38
4,2,0,101683788.628586,379177390254950.1,50
4,3,0,81150155.67996173,254143627953919.1,49
4,4,0,93857656.29307804,353174245225627.3,45
4,5,0,83569310.19629583,278759222450176,47
4,6,0,106934886.1780154,383531693030079,53
4,7,0,87145304.62406799,299313768384374.4,44
4,8,0,133169451.8627492,499160435714337.6,59
4,9,0,115381984.1735547,401315269611453,61
4,10,0,75865978.08727565,241294988601670.3,47
4,11,0,94868430.16560809,356352753302684.2,42
4,12,0,103296020.976333,378205181841700.9,49
4,13,0,102291841.6666162,391468653474090.7,43
4,14,0,51743661.7031837,179465623586458.4,28
4,15,0,52809935.92496834,177175074642344.1,29
4,16,0,91714494.66386187,344028495359099.4,42
4,17,0,152354832.3395404,585244840928132.4,59
4,18,0,61997108.35633449,204791792266876.2,38
4,19,0,68926227.38026546,258976422683051.7,34
4,20,0,48974312.33445333,178510959543362.5,32
4,21,0,106679604.1752792,390429818162966.6,51
4,22,0,98586336.20730589,371256644378994.8,47
4,23,0,93246385.80861647,335195868528663.3,42
4,24,0,49220126.39705244,155576228357711.2,28
4,25,0,83535850.03847805,303817381801768.2,45
4,26,0,75243539.53531034,275285851482401.2,40
4,27,0,107052444.5539543,360544184797266.1,51
4,28,0,66634611.92062305,231467274051865.9,33
4,29,0,57508204.92771654,209668616819362.1,30
4,30,0,52105959.48986108,177877024283071.1,31
4,31,0,98858841.07166137,396348889293021.4,38
4,32,0,87204134.05870177,316751171333587.2,39
4,33,0,103583946.1386426,396622501255479.8,46
4,34,0,100524201.8199231,382844549082894.2,47
4,35,0,112630954.4507787,453096434023403.1,47
4,36,0,122661838.4911962,468996519502587.2,48
4,37,0,91135038.07407437,334810656019007.9,46
4,38,0,63665392.80949269,213613997252686.3,43
4,39,0,83684767.10677807,267917325104397,50
4,40,0,54773473.13270392,174890545949039.6,31
4,41,0,87218164.97445403,314120448729505.5,42
4,42,0,110148222.2646495,390195595840260.6,57
4,43,0,66010666.95762532,223542372401308.6,41
4,44,0,48291378.65104641,133717926862829.8,35
4,45,0,99443584.53487797,364163069596276.9,52
4,46,0,89384258.92492524,328487104839084.4,40
4,47,0,127080552.3399002,475821899402259.5,49
4,48,0,96432375.10870267,330570902535289,55
4,49,0,125404581.0214508,494275562319875.8,54
4,50,0,115455224.1087766,442413958244573,49
4,51,0,70507853.04921477,248855672544960.7,35
4,52,0,124531671.4826643,487340103347567,56
4,53,0,124601664.6152912,478319966145045.5,55
4,54,0,127848363.9333717,470012016775002.5,53
4,55,0,86506589.69172803,307308085335716.4,42
4,56,0,99695830.98419856,371112162155991.6,50
4,57,0,127167387.2824211,463342752996772.9,57
4,58,0,125457176.8723699,473563988561833,57
4,59,0,88265682.72473657,340121510761748.8,44
4,60,0,102222781.7225603,386270284435944.6,41
4,61,0,115819567.3640744,424295290642082.8,59
4,62,0,65643868.13632267,199314715011442.7,48
4,63,0,108382545.6468706,405711964633832.5,45
4,64,0,107196789.641851,403668878416803.4,51
4,65,0,57878521.41021452,212747597414353.5,30
4,66,0,76385931.00180306,280322241496517.3,40
4,67,0,86910607.55129647,328497850181162.1,44
4,68,0,91933543.00891934,318712782833718.4,47
4,69,0,77060514.79631372,261221465135046,43
4,70,0,108241227.6945384,399155868817503.8,48
4,71,0,106026384.5318332,389322193171281.3,46
4,72,0,89017147.49593773,334202214112196.4,46
4,73,0,78362646.12792414,269069530947539.9,43
4,74,0,65170213.61748658,235800596043086.9,29
5,0,0,79051599.00714724,298543241864690.5,38
5,1,0,104475374.2239103,406536592527863.6,41
5,2,0,100164209.3462012,359563502628835.8,52
5,3,0,104921241.6545437,414789154024977.8,38
5,4,0,90375568.74269103,339622736935219.8,42
5,5,0,88774179.61880097,316486178906606.2,45
5,6,0,103693095.9783243,385597739873967.4,45
5,7,0,98542133.48670557,373894427568476.4,44
5,8,0,76925878.54121073,281603595301986,42
5,9,0,111887868.2865582,431802187051508.5,50
5,10,0,97272305.9741201,350767598089874.9,50
5,11,0,98312266.84483199,374805026423151.6,40
5,12,0,109166629.3563214,431700437587399,46
5,13,0,75341939.15460296,234318084550505.3,49
5,14,0,64857668.64328217,219129754663830.4,34
5,15,0,82056854.79289249,306083609651017.1,31
