# mesh name: gammaMesh
# primitive scorer name: edep
# iX, iY, iZ, total(value) [eV], total(val^2), entry
59,55,0,47091745.97232576,84515002501990.91,75
59,56,0,33447919.79057618,43203493028151.73,80
59,57,0,52477107.67065123,99187141273480.38,86
59,58,0,34731469.61824779,42332595953657.67,74
59,59,0,58038376.01637493,156742585824877.4,75
59,60,0,39539148.74390115,56068849139433.56,80
59,61,0,45316480.39767803,70717963139535.25,80
59,62,0,69802625.79667459,372200270218181.4,71
59,63,0,38220840.89526246,75430456203189.88,55
59,64,0,34066002.67555976,51809346568456.99,57
59,65,0,36344921.98774178,67589445489636.5,57
59,66,0,36698350.44311139,54070546569098.04,58
59,67,0,42612061.4374016,102031734942692.1,59
59,68,0,54115473.29266376,220024829292280.9,65
59,69,0,56281619.75764715,155345719425760.2,71
59,70,0,44922212.33134358,149574002816716.7,69
59,71,0,43045284.25808007,85048672021561.58,64
59,72,0,40087333.8095196,85526763009266.69,56
59,73,0,29522393.45539102,44785080267608.26,55
59,74,0,17605915.9035996,23105554085323.95,35
60,0,0,38106263.76196926,109999324492547.9,39
60,1,0,27428954.11282071,45976967253344.45,53
60,2,0,46009447.77830759,84765038131401.56,55
60,3,0,90080945.65990132,426482811120358.7,63
60,4,0,37433386.49681546,58088043460580.87,65
60,5,0,46402997.66752335,116003156331573.5,61
60,6,0,36602475.27269392,68118592189550.03,59
60,7,0,45511314.63079954,95873388305089.44,63
60,8,0,49039520.78685411,130860235023805.5,61
60,9,0,35482409.24351358,125844511195504.2,49
60,10,0,28668159.03817505,41760690861489.12,57
60,11,0,28098939.91939106,38193308331346.03,52
60,12,0,27533020.06615797,37893031497258.44,67
60,13,0,42823495.32683221,74139818986614.86,69
60,14,0,59021371.14658333,133449734168717.3,75
60,15,0,41964390.55719686,90460872945115.78,56
60,16,0,32291121.81148913,71333963494103.59,53
60,17,0,57510445.18557123,405454667504859.7,52
60,18,0,54065062.84747066,152199132771654.5,71
60,19,0,35615885.43581717,54617627768454.75,55
60,20,0,34004778.93659221,67533215908398.75,42
60,21,0,26777392.53533078,47481642355552.57,53
60,22,0,27677989.72973968,45215672379725.08,49
60,23,0,44287408.97139604,74540895740520.91,65
60,24,0,72170427.62051085,247555380321648.5,55
60,25,0,52060155.19949912,116717758543527.1,69
60,26,0,59062329.12537365,149019420007169.9,65
60,27,0,31621692.98341303,46253405150719.77,59
60,28,0,33034457.47203763,54359052772861.89,62
60,29,0,31665038.38507716,37627582125953.27,57
60,30,0,50466363.88868695,96809564430049.11,82
60,31,0,44032469.48050009,114623971068712.1,66
60,32,0,49104357.80644612,92434358848826.31,55
60,33,0,43651638.2688384,61503218086028.13,72
60,34,0,34094206.83571286,48968673617459.05,62
60,35,0,37877446.29606003,50800153736029.95,67
60,36,0,35712375.90195748,69634126997374.77,61
60,37,0,47986430.54698989,93944753655634.91,60
60,38,0,29392718.06637513,36805217509813.38,52
60,39,0,33638662.91036824,62834241378553.9,52
60,40,0,42033211.94778048,138132656314520.3,59
60,41,0,38439397.65223774,102112151796748.1,59
60,42,0,60047143.1019989,179160995767329.8,72
60,43,0,39355442.64285941,62660106015128.3,64
60,44,0,60669969.3087914,125603634714774.5,72
60,45,0,45586162.78716488,131551848244760.8,62
60,46,0,47098205.18789914,106013225889788.2,62
60,47,0,57333000.19241122,187171744630102.8,78
60,48,0,49516501.19281698,123639529990504.5,74
60,49,0,49043702.12177046,90137962816214.8,65
60,50,0,52730955.30408295,93320786642155.84,67
60,51,0,65927297.6213222,197516427637424.1,75
60,52,0,66399430.26363585,212279729585065.9,79
60,53,0,70920004.78479572,222715593808069.3,83
60,54,0,46564010.3705745,60768854189838.95,85
60,55,0,40829962.2903557,62725128902112.85,78
60,56,0,41999877.13881598,77818244748952.75,68
60,57,0,33588922.72008511,58096904642176.45,70
60,58,0,26033271.52321518,30008915545066.08,64
60,59,0,61985231.72580288,129238796126448.6,75
60,60,0,66018283.83313661,389094446850128.1,77
60,61,0,56361491.59274879,91522105774222.56,83
60,62,0,35903582.15899026,78850068929287.28,54
60,63,0,25770366.6495671,33584011474455.11,56
60,64,0,30394581.13806525,40221544100477.34,56
60,65,0,36814832.38797042,72690561523190.95,57
60,66,0,42492832.51987133,158020416006020.4,65
60,67,0,47659842.40157337,102067055537008.1,63
60,68,0,40091482.22870582,75290773420246.86,71
60,69,0,66415667.63873344,308782701868769.8,75
60,70,0,45741094.74139568,83528852023949.33,74
60,71,0,43211642.17870921,121392481958968.4,63
60,72,0,48964088.10947,96792970006593.28,68
60,73,0,28174695.769496,46272371145589.97,54
60,74,0,27498672.23947761,48624354656089.44,42
61,0,0,26245948.0126485,53401648177562.44,33
61,1,0,35619093.69638686,59814460412541.57,52
61,2,0,23894569.96605964,25673234513311.34,60
61,3,0,52894635.86963765,145112831839445.5,61
61,4,0,28341005.98737805,45279972870692.71,54
61,5,0,30202918.26094808,45432828021855.24,56
61,6,0,37594507.74099752,47827125522700.66,67
61,7,0,39419362.77860206,67971934239566.48,67
61,8,0,45153781.11097091,168026392689574,60
61,9,0,35197304.53748474,68647792811167.24,58
61,10,0,45877585.5611724,80302385018661.17,65
61,11,0,38361470.98200552,54694896804060.98,71
61,12,0,39399106.33656,50181244407187.29,81
61,13,0,48787364.65924664,85869576450195.62,79
61,14,0,49909306.4910888,98091463820938.06,66
61,15,0,32838136.81945736,44852922516377.51,61
61,16,0,29728325.06415223,46119340590634.68,60
61,17,0,41818443.62706616,110454854679577.2,65
61,18,0,28116357.60884792,72413894806717.59,54
61,19,0,41088883.9992258,101627225523328.4,59
61,20,0,43317716.53693155,256959982663044,55
61,21,0,29771943.72704216,49301812005284.02,57
61,22,0,29464037.93188075,36796371945947.73,56
61,23,0,49569545.17408519,117861708663433.4,53
61,24,0,39104547.36534461,120348562640051.8,50
61,25,0,56102268.49528322,152492765860304.6,69
61,26,0,54570575.07521773,147776057444076.3,77
61,27,0,55567497.70465519,156113850176542,70
61,28,0,35703890.07529516,48182215192412.09,63
61,29,0,33028196.57266181,54035642999826.6,66
61,30,0,39242427.46272288,68252773485864.27,72
61,31,0,45716135.45449623,70668028066867.44,65
61,32,0,33783805.47415376,50960636415930.72,62
61,33,0,44809980.00405237,87098165682835.72,56
61,34,0,51667373.06260613,284845090087269.8,55
61,35,0,55784835.41999929,122468719078011.3,73
61,36,0,79065053.76743692,342182635381699.2,78
61,37,0,70476142.91256753,182794153229179.6,74
61,38,0,44097703.53703409,91318856955676.5,69
61,39,0,31970408.7535682,42860058621291.68,64
61,40,0,22476201.63305086,44152109333111.2,49
61,41,0,38874033.58684162,73164713432780.09,62
61,42,0,43157044.27840787,129800754946577.8,60
61,43,0,45066064.88279522,193877598137201.4,57
61,44,0,40724856.22490437,60368563705075.61,67
61,45,0,42093643.15497345,79142468291043.2,75
61,46,0,47936438.51127484,98954046557374.23,75
61,47,0,57408644.39096067,223252212652420.7,71
61,48,0,45145115.02657676,106583245009878.5,71
61,49,0,68796294.56643057,272467333034561.1,79
61,50,0,41820580.66638733,75298201345330.56,82
61,51,0,56946471.21962798,125567584269497.5,72
61,52,0,48742354.98016912,103498202657653.9,76
61,53,0,43213161.8240613,80288421243521.7,71
61,54,0,50143870.83889738,100518182983545.9,71
61,55,0,56110758.00409621,145754435918243.3,71
61,56,0,44139986.60505448,117459987370938,66
61,57,0,26310787.76165256,38555857030653.68,51
61,58,0,32554216.79726389,50006134046524.75,63
61,59,0,48983842.70373836,82655831515308.05,84
61,60,0,47974479.14811823,134148243954897.8,57
61,61,0,47152354.12742576,111659441178739.6,80
61,62,0,44572417.50666007,111775146033429.3,61
61,63,0,32088340.16628162,68754454256244.41,53
61,64,0,54000106.70621174,109855128569189.3,67
61,65,0,45654536.3323739,79816451070093.19,69
61,66,0,42207428.57251725,66866639543009.6,71
61,67,0,52633718.76154522,98136615474197.89,63
61,68,0,37681539.17479537,76392311946769.58,64
61,69,0,47145508.91358089,74841416397827.11,67
61,70,0,38131299.3489809,53418459719043.73,71
61,71,0,40185916.79536861,71066935397779.3,61
61,72,0,32507501.66267037,38753764784015.48,61
61,73,0,38896408.94430038,80009483284732.95,61
61,74,0,32287276.74819271,56236496814866.06,44
62,0,0,43589497.93957312,166185191585954.1,52
62,1,0,34299159.13972594,65621843269190.97,49
62,2,0,50959620.29411607,108103598692720.3,59
62,3,0,37742777.57673771,59526769094141.91,58
62,4,0,27819409.80886037,34943444454422.81,59
62,5,0,50435498.34034561,116969704019976.8,63
62,6,0,37625314.74256783,60174349963619.29,71
62,7,0,57173987.27028622,207184012960033.3,72
62,8,0,68982377.19562326,292379247409211.9,70
62,9,0,46472379.10533537,84881823956203.91,73
62,10,0,46505001.00880592,80364551895684.11,75
62,11,0,57932623.59618314,109990739689131.4,81
62,12,0,46868275.85806289,109706236996687.3,70
62,13,0,57748712.0253218,254151004134020.4,67
62,14,0,46559770.91920796,84544011954738.81,68
62,15,0,43845076.06651852,82977584232965.77,56
62,16,0,34053768.83138124,66906854264463.2,65
62,17,0,36709158.32785323,57828129199286.5,67
62,18,0,23508643.59941713,22796316603717.14,53
62,19,0,42078471.37094082,66907437306587.83,73
62,20,0,45931215.54585517,188110924561012.8,61
62,21,0,40666867.23861644,85958687300848.91,58
62,22,0,34076569.58569018,69778466111369.84,61
62,23,0,40770030.91752385,69303682236529.66,65
62,24,0,38385944.33829312,56865074411499.98,76
62,25,0,52744994.71827254,116459946785663.4,75
62,26,0,50438766.59239372,87849846728923.05,74
62,27,0,47027110.38527607,171373277227922.3,58
62,28,0,56847804.07384723,149766341728344,78
62,29,0,42173058.88974874,89346943292055.12,77
62,30,0,36578328.78119767,77954543584211.52,67
62,31,0,45964380.44578777,108651008961362.2,72
62,32,0,52492962.61583935,148958238710202.5,67
62,33,0,59027647.85505198,231526116990436.9,70
62,34,0,28291961.04524368,39756262282016.95,53
62,35,0,47232952.46452285,92679896826266.08,78
62,36,0,55268643.00034862,97268486331860.2,84
62,37,0,46863940.15736954,93565168414224.5,75
62,38,0,48709687.76687118,110923438858755.1,70
62,39,0,56708271.97253178,339418377421010.4,75
62,40,0,64324281.57824677,277231173239381.9,79
62,41,0,45200820.49453818,103897185119428.4,74
62,42,0,54137547.00027715,126937731452345,64
62,43,0,37509905.15259677,91000820667538.92,67
62,44,0,40872343.99598623,119306584125231.2,66
62,45,0,75322428.38806704,166670824601912.8,85
62,46,0,83476213.79727012,429700360073870.1,91
62,47,0,59842719.72605827,149273086098832.2,70
62,48,0,44605638.53753235,83760852173166.47,63
62,49,0,40095644.57044733,68111914116787.6,73
62,50,0,46072772.02553722,71405460038191.27,70
62,51,0,46576066.71087953,85721457500951.23,81
62,52,0,48464548.21569127,86705659648904.36,80
62,53,0,70184805.96599588,126395200434554.5,88
62,54,0,59961777.04580101,104749786389519.6,98
62,55,0,60369414.89291234,301352568392595.2,74
62,56,0,44509927.80804268,83836354029973.8,67
62,57,0,49658650.74181078,96927021804341.45,68
62,58,0,47014516.52892939,96445330628601.41,71
62,59,0,30151241.72941576,44485576729409.02,64
62,60,0,34033979.62505956,58902297264447.21,55
62,61,0,42106864.76998212,65577996056558.07,68
62,62,0,27908612.6591529,41286226377769.7,63
62,63,0,34718201.83827246,46301597209901.78,57
62,64,0,35677590.55907086,70043307999664.58,67
62,65,0,53145788.71294032,118521743938979.7,68
62,66,0,63854305.25648931,174348178676844.6,75
62,67,0,39588686.51127495,62697191309199.74,69
62,68,0,43569611.46110617,69466170765683.95,75
62,69,0,48171990.54542767,126111936421099.1,66
62,70,0,46004260.97833449,101517284023282.6,59
62,71,0,39027525.35084653,47861740848853.69,75
62,72,0,46420051.43688091,89400011185139.58,70
62,73,0,55710965.15732765,131192173992069.9,67
62,74,0,38106606.35397498,95062010039907.61,50
63,0,0,22627663.1288723,41886044370512.69,38
63,1,0,46572859.6440044,269581087852580.7,56
63,2,0,45282835.48786519,75943200885569.05,73
63,3,0,23421292.91749118,27849452884288.44,60
63,4,0,29356858.32654068,45202355993178.09,56
63,5,0,41262943.0204531,65467663432278.84,81
63,6,0,60855103.83229662,135921334280740,82
63,7,0,45690657.14270874,78318348557907.25,79
63,8,0,48371168.53913306,173406104090519.2,66
63,9,0,53485193.34726856,127769533083740.4,61
63,10,0,56051600.80881142,182576642657729.6,70
63,11,0,50238871.08991469,104539193699065.7,78
63,12,0,53139397.15806708,89549730147091.08,76
63,13,0,37446162.0891216,50324277273257.27,73
63,14,0,51228443.58229052,136643672375919.1,72
63,15,0,37829766.34357412,67247334949675.07,60
63,16,0,41450624.52835846,73238212272634.56,70
63,17,0,43234243.26232432,90042032797064.97,57
63,18,0,32434048.71477863,66938247408202.45,54
63,19,0,31104442.89347819,49450812734935.59,60
63,20,0,52145430.81875871,118297426483656.3,59
63,21,0,29285171.45852377,80738674695531.72,57
63,22,0,55899555.25163605,256286540076582.4,70
63,23,0,47785314.90439226,185946311398631.4,58
63,24,0,42329505.62340233,74119734045480.28,59
63,25,0,32334657.73003469,49307197254661.33,62
63,26,0,43325274.70797571,75906056905480.09,71
63,27,0,49519909.37135521,109826804142569.2,64
63,28,0,37590815.55037294,78828548151653.55,70
63,29,0,43750875.82864644,112302062757870.1,65
63,30,0,35266304.48500548,86418651993996.88,65
63,31,0,37422270.04118489,50504922377632.77,68
63,32,0,54571983.78307341,101138756657243.8,74
63,33,0,51345439.172041,86057287580989.31,84
63,34,0,39015138.80568884,57175111441144.38,69
63,35,0,37136789.98972429,57236239787219.77,71
63,36,0,41177417.81048826,72065959173432.78,82
63,37,0,42050607.26347183,101843789593692.8,73
63,38,0,42460225.62318283,77808200409363.19,74
63,39,0,51404905.4207121,247597060528282.9,70
63,40,0,28805743.95580932,38601069645766,64
63,41,0,53171903.9864511,120686199094556.2,76
63,42,0,40735694.66434107,59554047154680.52,75
63,43,0,45710078.12548189,86269501544132.78,75
63,44,0,51751696.58050428,92658598000963.05,72
63,45,0,35876862.48751476,44597661111360.75,67
63,46,0,38497081.87964044,63002953210084.62,64
63,47,0,45286393.0246755,117053536777206.2,60
63,48,0,58573916.9938653,160870333442371.2,66
63,49,0,47380544.80318472,85620523015208.36,63
63,50,0,44833297.76351023,93601691424211.36,84
63,51,0,29742555.56825264,48633376342030.09,64
63,52,0,46226294.76406892,69097094547992.41,77
63,53,0,49902957.72235212,126265893632586.6,67
63,54,0,61031153.11804529,135998775381945,84
63,55,0,51445080.06075273,109200937273156.2,75
63,56,0,54155218.97612336,118488209195615.4,64
63,57,0,36906083.16377965,58581357494131.27,58
63,58,0,52689410.83596902,129685045881841.9,79
63,59,0,36803950.54851326,55362859812801.8,66
63,60,0,31151284.26834529,61311895619232.1,60
63,61,0,54540926.46470478,240287903084767.5,78
63,62,0,37458165.53354128,82938215348342.78,72
63,63,0,50214918.0547746,131215277287878.4,68
63,64,0,41349389.19821068,64921348162728.48,67
63,65,0,50242781.77828602,95504494661882.73,67
63,66,0,43182974.76885129,104010813435344.2,67
63,67,0,43437786.19764075,64544873274598.78,67
63,68,0,30371128.44331291,48227004412634.94,63
63,69,0,48439124.91859058,223340616582072.9,60
63,70,0,48323935.89162765,120356136257055.6,69
63,71,0,53202348.80585618,125180884523049.9,81
63,72,0,56099823.8506001,117905363469929,66
63,73,0,27013034.04831545,53079392058334.56,44
63,74,0,20954992.41838964,24152488112546.29,43
64,0,0,24434962.47769279,49538511165234.85,38
64,1,0,41304292.77659995,69738866129943.75,51
64,2,0,47744388.70146044,96680298961673.86,65
64,3,0,43591253.67276325,71252639795328.33,69
64,4,0,33511775.53121983,72636787197695.66,61
64,5,0,53224972.02808825,139958941266499.2,69
64,6,0,55325242.93976355,249270366192817.4,63
64,7,0,44701780.50822262,71525555231248.84,68
64,8,0,35692424.62970723,73942188602650.62,55
64,9,0,32914684.82865887,40536734595450.01,56
64,10,0,25502932.90640902,26315799788489.81,62
64,11,0,41802776.57606491,185725486816413.5,59
64,12,0,48484237.36930872,138028389008307.6,82
64,13,0,31852047.22078422,61927210369257.94,68
64,14,0,36162064.95179075,122179759024513.9,59
64,15,0,32994108.32368246,60097478343382.94,52
64,16,0,59874716.1552835,157695219510928.2,74
64,17,0,36174715.79212867,58878745449730.86,67
64,18,0,56764759.04284081,132699710469773.8,75
64,19,0,38335067.64033789,47780192081949.85,68
64,20,0,34172739.79763447,60095654042972.27,56
64,21,0,26115026.98107969,32052889427647.08,48
64,22,0,37236431.73928436,59294255747790.94,63
64,23,0,78394413.71550085,286285571353616.2,78
64,24,0,39725432.08972722,110941448118803.7,62
64,25,0,61709391.78096163,134970899161121.3,69
64,26,0,45867759.65616275,73505678342502.34,78
64,27,0,43089836.20014215,86728109375454.52,70
64,28,0,36023140.14902022,52456948934038.27,60
64,29,0,45312555.49755814,104294302966580.5,64
64,30,0,37158148.08701213,69469911936882.4,61
64,31,0,44350675.99603564,78317345200622.27,70
64,32,0,67570689.01952648,227532997296510.3,86
64,33,0,41347420.8257403,69566586916054.15,76
64,34,0,51361513.09769025,138195847787110.5,67
64,35,0,44339604.6751625,68243731367108.3,78
64,36,0,49914291.84528071,160492502806083.3,68
64,37,0,47589416.74294008,108070267562032.7,63
64,38,0,33061881.03264886,36762318510656.69,77
64,39,0,44321837.49977385,78201762199166.38,65
64,40,0,54687337.71594276,108404375691715.8,71
64,41,0,43660258.24657575,91679787214989.59,61
64,42,0,64607029.76794522,150199168036803.9,74
64,43,0,43016302.49838769,86685254548748.92,71
64,44,0,38601200.11787906,59216334991548.62,68
64,45,0,42039049.29455208,84518617772574.7,68
64,46,0,37494571.32702361,52285320306289.62,72
64,47,0,48147427.9531475,105785155649773.9,70
64,48,0,46600024.72062214,73872902492406.92,70
64,49,0,42499647.49936412,81450972653520.89,64
64,50,0,45578714.91224578,80762048079066.69,71
64,51,0,39911120.47443993,86570685409766.23,69
64,52,0,33660774.38099402,50787962615543.93,57
64,53,0,49367664.77862632,140450694534890.3,60
64,54,0,46663447.34918902,82405571084615.56,66
64,55,0,48222835.81212193,103555765158998.4,68
64,56,0,52942400.72746768,99768174441509.72,81
64,57,0,67935114.63295569,296301286651324.6,74
64,58,0,35617538.48852666,41776936264451.16,77
64,59,0,31775023.3630367,54100316120874.62,63
64,60,0,59387495.7167065,269366304958389.9,65
64,61,0,53695128.27771893,150624899918321.3,78
64,62,0,51140283.69127485,114625468273949.3,80
64,63,0,46308796.51158106,76969803845704.84,63
64,64,0,46124830.14139014,74443783015222.16,83
64,65,0,40042389.43420694,91914889820872.83,68
64,66,0,36314384.20552398,49012602424950.79,61
64,67,0,41072236.3629843,82858098905219.16,65
64,68,0,34422923.66025583,50908625805800.51,53
64,69,0,49706770.6850122,206907906734215.2,64
64,70,0,58047914.51387485,369610586492551.2,59
64,71,0,44990709.42789149,79086142115837.88,79
64,72,0,47866501.29170782,85506483310112.11,75
64,73,0,31841889.97348264,40037641852084.52,64
64,74,0,22192497.89180348,37069667504952.06,36
65,0,0,27611607.51076039,51780427223669.87,35
65,1,0,43101331.15667933,76041829557351.33,54
65,2,0,42942171.00482058,61608480487743.1,64
65,3,0,43412969.34852268,94476595554558.41,64
65,4,0,36409765.45587981,93588688871288.8,66
65,5,0,59245524.20885941,160567354399427.9,77
65,6,0,50302814.71005435,102381429184869.3,76
65,7,0,34017702.21680576,47484724332231.78,64
65,8,0,35670323.29075874,54275492850372.3,53
65,9,0,38678659.19743723,97301936417805.25,62
65,10,0,30457581.29190046,53343006519940.92,60
65,11,0,33599079.61802467,72182027213603.19,59
65,12,0,55765846.07973989,162223111868937.5,75
65,13,0,33506770.7893215,60012776406242.07,62
65,14,0,37064486.79011261,80021863752851.86,66
65,15,0,40029479.97691136,60022221150707.62,79
65,16,0,56773576.61599941,113405304160884.9,79
65,17,0,35897952.30326263,49524759718853.21,65
65,18,0,37429043.88770865,84198120491728.73,61
65,19,0,27080037.17896925,31855937522765.83,65
65,20,0,38364770.12088198,79131369805844.64,79
65,21,0,37655947.38077998,105389023899622,57
65,22,0,44368379.83589386,85157945132694.95,68
65,23,0,57964061.11358155,134878513929748.3,79
65,24,0,42822360.03322369,66648573574071.83,59
65,25,0,30169073.34021896,57197134339156.78,50
65,26,0,41427376.91817959,100565027510737.5,63
65,27,0,25793703.05496418,44256889409661.08,53
65,28,0,35460150.61536504,56187066487709.48,68
65,29,0,26966476.46622617,32022044348720.11,61
65,30,0,50066033.33672082,90882967656212.27,69
65,31,0,56657267.54034287,133700666877889,74
65,32,0,39654508.40292981,47331247955054.3,70
65,33,0,37976515.95151555,44492173418395.27,77
65,34,0,47228536.66269241,107674125518868.7,79
65,35,0,56139025.02367202,117860969003453,92
65,36,0,46557312.81606514,86819812497146.47,88
65,37,0,52119044.70610613,81824173698918.44,83
65,38,0,41938935.19675581,81681921769543.84,68
65,39,0,53612036.55107771,120492672603865.5,62
65,40,0,38876590.11806489,56299437479565.03,74
65,41,0,42224134.46315145,99593583648463.25,63
65,42,0,58475622.21249057,151729043801533.1,73
65,43,0,35356523.69499638,50150660034468.11,68
65,44,0,51631089.28674509,173016126931820.2,74
65,45,0,47181699.53237158,103325496165859,71
65,46,0,54266774.15337338,87455210140842.09,79
65,47,0,42541432.52015407,111357045772691.3,67
65,48,0,50471984.19492675,120666027185143,63
65,49,0,55596890.5432016,134746175362293,70
65,50,0,48359967.48958634,149237322817734.3,50
65,51,0,43822778.11557461,122123419039843.8,64
65,52,0,46991351.51723389,103900150667238.8,73
65,53,0,27212576.20418524,42795644338486.95,59
65,54,0,41148130.43215138,93384101783913.92,80
65,55,0,51144664.73007015,99975011045189.97,69
65,56,0,45583391.04159409,80624790066859.34,71
65,57,0,56036132.12921231,236179637551297.7,69
65,58,0,83250822.07444394,441682890060078.6,69
65,59,0,32711345.48647789,44287085163044.84,58
65,60,0,48154884.90936723,91589001306981.66,74
65,61,0,47834770.88753748,102693554631901.4,84
65,62,0,64390150.67863919,366488771217174.8,58
65,63,0,52825092.3496152,151286845674747.8,70
65,64,0,60297011.04718788,154782460291738.3,73
65,65,0,37303259.36898217,68863471295350.42,61
65,66,0,41736854.35675637,80251026933283.28,69
65,67,0,52539685.91668581,157848950794668,64
65,68,0,46893976.00731166,153617151005952.2,53
65,69,0,27266950.94147321,31487665986523.8,71
65,70,0,49069012.97463708,80767270227860.27,69
65,71,0,41621351.03502633,140677349325966.8,53
65,72,0,36679569.202434,64302885165322.09,80
65,73,0,42167539.76937268,79587840931064.2,64
65,74,0,37886299.08473714,81009725661157.2,46
66,0,0,18444638.33219065,22306788492982.14,40
66,1,0,30824581.41033627,82725058985775.83,46
66,2,0,34214694.42852378,100463190136217.6,49
66,3,0,51267910.49464652,105652644263971.7,65
66,4,0,50106646.31620046,126537403683711.5,78
66,5,0,40898365.31890803,78873052456649.22,69
66,6,0,46360348.18200203,122419844188974.5,66
66,7,0,27523679.97170832,31430377576402.81,52
66,8,0,73671713.82342096,446019858575878.7,49
66,9,0,48975483.81712252,87785886169864.62,70
66,10,0,33761440.433426,75551532196064.94,55
66,11,0,41528122.36799662,64703831588292.41,66
66,12,0,36558822.63947941,48890545849570.84,67
66,13,0,60144969.8526441,144130270667157.4,75
66,14,0,68362902.5139973,230752726003504.6,83
66,15,0,52965263.75179882,178583745564346.2,81
66,16,0,44005157.07133275,86405153007016.28,65
66,17,0,53462366.73504787,166765653154398.9,71
66,18,0,42814584.4372049,85860913203878.25,61
66,19,0,49467971.15340247,82714264221391.91,83
66,20,0,43707286.88662098,93860244047091.81,75
66,21,0,53555835.58982097,136897086135111.9,69
66,22,0,35031166.21796768,54268376001991.66,61
66,23,0,42573590.65283206,79650810959856.89,74
66,24,0,39782277.5359294,61889946179386.71,73
66,25,0,44037075.55511822,116121663856547.9,70
66,26,0,43664240.07380082,117466396903332.6,57
66,27,0,42873076.93898749,79286665447723.92,68
66,28,0,39282191.38620585,93469435118545.81,60
66,29,0,41027314.93074178,82573100696231.94,66
66,30,0,56423231.82532746,301934615957438.1,79
66,31,0,27556063.91563244,47057598641771.95,68
66,32,0,54785047.42591474,111801815693912.2,76
66,33,0,34671457.54959846,68777705748151.37,62
66,34,0,35188064.18260702,44414658599727.54,77
66,35,0,52255513.06884465,74972539913114.47,82
66,36,0,44753966.00966355,211574822611617.8,62
66,37,0,48630352.83127877,121676522513017.8,64
66,38,0,50304759.04830732,93616580271010.38,76
66,39,0,49358642.37798694,80217873581162.69,75
66,40,0,33391617.98107111,42164123851461.09,68
66,41,0,29347131.48783433,45975279051927.46,58
66,42,0,32277905.5449843,39280713717834.91,64
66,43,0,48734808.41950715,142349708682306.3,72
66,44,0,68967483.96217683,145275864882659.9,80
66,45,0,68521757.90254986,199622308901585.3,80
66,46,0,61784385.63988689,121019856861579.5,70
66,47,0,51120758.15488379,91952280391418.86,73
66,48,0,51188382.02255406,95408407946563.81,71
66,49,0,43193279.43502549,112455084913175.8,59
66,50,0,31409975.34140702,43597453362098.9,65
66,51,0,39171478.75354398,88000421891142.95,69
66,52,0,38035086.42554775,76163624711360.53,72
66,53,0,35828685.74923202,95413551815647.02,71
66,54,0,52094194.96989318,168302402420002,73
66,55,0,56856896.63245397,111916555120370.3,85
66,56,0,47793265.06000018,91056079453789.38,69
66,57,0,51257628.14420782,102589614515717.1,79
66,58,0,53640137.69038417,100599676151464.2,77
66,59,0,34657415.97071514,46321527058075.78,67
66,60,0,44398890.20710156,84991475697559.94,73
66,61,0,38919605.36308903,55986285123881.99,75
66,62,0,42521530.8663357,68359192070079.62,74
66,63,0,54885391.91514069,128993300195691.4,64
66,64,0,38817051.57671934,78408423626612.55,65
66,65,0,56878932.39514696,180870808149302.9,62
66,66,0,56801322.54952756,168836005249309,60
66,67,0,57132918.36742304,147715929726932.6,72
66,68,0,19766687.41699759,24465381763508.02,59
66,69,0,30813929.48918934,57645229210025.71,60
66,70,0,25750666.86180296,28010807309098.95,59
66,71,0,23936749.47084899,30572376264926.88,55
66,72,0,32961037.06321924,57587894895588.99,58
66,73,0,44898184.27532612,95300183924073.11,66
66,74,0,35861355.98396635,68967389850756.16,50
67,0,0,26978403.04117413,56759374036430.68,37
67,1,0,40977448.58189288,112129312203112.3,56
67,2,0,36117721.48693822,78840063337919.78,54
67,3,0,25209882.42975675,32046665302653.89,63
67,4,0,37085837.57266726,67525361040140.78,50
67,5,0,34146437.68399351,73411835490843.97,59
67,6,0,67582492.52993108,473899424340103.1,68
67,7,0,34518110.25822431,124231498468868.8,67
67,8,0,44697098.79819753,91013342933789.58,62
67,9,0,62265419.75440349,174805440351360.8,63
67,10,0,34917808.47403867,52318593765425.08,64
67,11,0,38782117.09897842,142285359343646.2,61
67,12,0,45728450.30670089,169518928595584.6,67
67,13,0,51706446.66803871,110067033846764,82
67,14,0,44490639.48098379,60987025077799.3,70
67,15,0,50618230.8272979,173926318087478.1,75
67,16,0,44630338.9528908,78975988283153.58,71
67,17,0,45496397.88023703,63730885245292.02,91
67,18,0,56042105.52412887,105874793547753.3,77
67,19,0,67562184.53361253,279469058707342.6,66
67,20,0,49977491.07784736,104200227465994.9,75
67,21,0,45641973.6349043,105461655700618.9,74
67,22,0,28651277.53292597,34531317848492.23,62
67,23,0,47892606.65128659,106215265248661.8,72
67,24,0,31162919.15800031,64301871050046.49,57
67,25,0,32655714.04911894,78735818012700.72,55
67,26,0,30405206.38120595,43019090575645.01,66
67,27,0,58264089.62795702,133009229860060.5,64
67,28,0,37206595.29775114,59932196189315.21,73
67,29,0,40788796.36966095,62752044772189.7,77
67,30,0,47548138.73777751,107442298351727.8,64
67,31,0,56168708.85859831,150080472321842.5,72
67,32,0,62989000.76233522,332790575335929.1,78
67,33,0,57208183.73596266,191236604030635.8,75
67,34,0,34085228.39889894,50104997219379.58,64
67,35,0,49575464.99687655,95506850547688.58,73
67,36,0,43749357.69693772,118449457810499,65
67,37,0,37828407.71120303,57979017886564.52,69
